,BPA,PNW,CAISO
203,178.52310506584513,233.05888389797013,447.2044952707793
204,167.60516326394608,218.80569616703144,336.8553341000675
205,490.548614362072,640.4028908121044,232.31402351728795
206,907.5240672710631,1184.7572679778891,139.3884141103728
207,1316.1735575762902,1718.2422422666973,104.54131058277957
208,1391.2858599209546,1816.3000782257893,87.11775881898299
209,2032.711431803915,2653.6702765064165,75.50205764311859
210,2902.6034959139593,3789.2996030208346,145.196264698305
211,3211.7929641579813,4192.94120647256,162.61981646210157
212,2967.572497906245,3874.1155325146806,104.54131058277957
213,2320.9689801473864,3029.985613769434,116.15701175864397
214,1950.1067282709164,2545.831237951588,98.73345999484738
215,1543.2447784416593,2014.6798674173097,325.23963292420314
216,0.2100042545024638,0.2741569902120937,480.91326898311036
217,0.0,0.0,492.2288753121248
218,0.0,0.0,446.9664499960673
219,0.0,0.0,554.4647101217038
220,0.0,0.0,814.7236556890341
221,0.0,0.0,990.1155537887566
222,0.0,0.0,741.1722145504408
223,0.0,0.0,758.1456240439622
224,0.42000850900492614,0.5483139804241856,690.251986069876
225,1.0500212725123177,1.370784951060467,984.4577506242496
226,3.1500638175369584,4.112354853181408,1018.4045696112926
227,1.4700297815172465,1.919098931484656,995.7733569532638
228,0.0,0.0,1618.1317050490538
229,0.8400170180098546,1.0966279608483742,1923.6530759324414
230,0.6300127635073918,0.8224709706362816,1086.2982075853786
231,0.0,0.0,820.3814588535412
232,0.0,0.0,548.8069069571966
233,0.0,0.0,294.2057645543734
234,0.0,0.0,243.28553607380877
235,0.0,0.0,322.4947803769093
236,0.0,0.0,537.4913006281822
237,0.0,0.0,554.4647101217038
238,0.0,0.0,554.4647101217038
239,0.0,0.0,611.0427417667755
240,7786.773465211995,10165.500607326365,1754.6660572945773
241,6134.317748292664,8008.247713175801,1971.4189231956723
242,4779.728936733406,6239.855008790348,1780.4699699018506
243,3851.760693010075,5028.408215417852,1816.595447552033
244,3431.02734743602,4479.147973154073,1945.6150105883992
245,3018.5449600588317,3940.6592167869867,1764.9876223374865
246,2617.346374517831,3416.9012722164894,2234.6188317898586
247,2587.2191332042667,3377.5706699794605,2802.3049091498688
248,2299.192834049686,3001.5572246079455,3715.76341544734
249,1789.5399744752758,2336.214065894616,3695.120285361522
250,1508.5518009441514,1969.3887740785265,4417.629838365171
251,1540.823208512404,2011.518548971807,6146.491983052476
252,1498.5796462040744,1956.3702953055802,6827.715275884488
253,1396.4235321828962,1823.0072221708829,5738.7901638575595
254,1123.3897371725932,1466.5662365177457,5289.802084491004
255,1231.2031255282768,1607.3147852849568,4794.366962431361
256,1350.6640171342453,1763.268951872383,4340.218100543352
257,1341.7397795180725,1751.618511120199,3880.908456133888
258,1641.4045239250286,2142.8257492493844,5176.264869019003
259,2367.8990207957886,3091.2519853730923,5057.566871025546
260,2460.9493221127464,3212.7275745597212,4665.347399394994
261,2458.682154915765,3209.7678262607897,4474.398446101172
262,3018.3442821908193,3940.3972352360565,3576.422287368064
263,4083.4795780625905,5330.913287287977,2740.3755188924138
264,6006.969088198608,7841.9961986927,1752.5311035525235
265,5722.342314232281,7470.420775760158,1969.0202398737179
266,5033.463586595758,6571.101287984018,1778.3036197812376
267,4711.934945717921,6151.351104070393,1814.3851425014361
268,4051.3721030231995,5288.997523528981,1943.2477236450043
269,3445.834410118152,4498.478342190799,1762.840110044009
270,2637.869454987426,3443.6938054666134,2231.899905406596
271,2286.364098882582,2984.809528567339,2798.8952624382955
272,2266.382097477757,2958.7233648534684,3711.242336934756
273,2171.625126869697,2835.019747871667,3690.624323951785
274,1974.852423393077,2578.1363229674635,4412.254778355765
275,1518.3655224150905,1982.200420907429,6139.013365679575
276,952.4632585533174,1243.424619521302,6819.407794117615
277,577.2612437391123,753.6047568395721,5731.807609265901
278,285.3830828407052,372.5627713325133,5283.365826886285
279,182.66296792402073,238.46340460054924,4788.533515294984
280,196.85426992519538,256.9899085185318,4334.937229669626
281,106.10111497663071,138.5132049303273,3876.186440798523
282,68.28730041472872,89.14791176857534,5169.966755479944
283,116.11065412536945,151.58048841432043,5051.413180827862
284,94.08966799814424,122.83246474953556,4659.670934151415
285,42.929801237923876,56.044126942459364,4468.954314058935
286,41.81763022139726,54.5922065553489,3572.070749299702
287,48.26822211725121,63.01334480058905,2737.0412234893824
288,279.4137151462647,364.769863115228,64.73057468209348
289,550.3235333357511,718.438033075393,16.18264367052337
290,812.2267625062807,1060.3482539246484,16.18264367052337
291,858.5583346210979,1120.833335014488,21.576858227364486
292,831.2034373920801,1085.1219809296085,48.5479310115701
293,784.9556526143574,1024.7462827863674,102.49007657998133
294,822.3225229866863,1073.5280978938463,161.82643670523368
295,1246.4700291120157,1627.2454688146418,80.91321835261684
296,1303.1486981502142,1701.238509334483,16.18264367052337
297,1008.542474859468,1316.6350846729347,16.18264367052337
298,1442.4366573903394,1883.0765762275971,21.576858227364486
299,2064.058861588449,2694.5938140841367,32.36528734104674
300,2627.201071274077,3429.766411584957,37.75950189788786
301,2711.7373296034484,3540.127062145494,97.0958620231402
302,2724.8911489096367,3557.2991500125804,118.67272025050468
303,2975.4837843088862,3884.4435826486765,129.46114936418695
304,3172.7280735967374,4141.942654826028,124.06693480734582
305,3262.3960186796526,4259.002635352027,97.0958620231402
306,2823.0420185467433,3685.4334445779937,32.36528734104674
307,2340.2469560189156,3055.152684097801,97.0958620231402
308,1916.3926927892599,2501.8181368006003,178.009080375757
309,1552.2751446394143,2026.4688572316113,124.06693480734582
310,1397.6012018871618,1824.5446499832399,134.85536392102807
311,1258.4927768961156,1642.940962005373,161.82643670523368
312,2102.3809548650706,2744.6226564818153,64.73057468209348
313,2603.3124979356407,3398.5802845112803,16.18264367052337
314,4980.066276483601,6501.392005853265,16.18264367052337
315,5896.433761261389,7697.694205302074,21.576858227364486
316,8528.023297143258,11133.189682954644,48.5479310115701
317,9228.194071002099,12047.250745433548,102.49007657998133
318,9666.968328547622,12620.063092098722,161.82643670523368
319,9808.301312883616,12804.5709045478,80.91321835261684
320,8972.569083639393,11713.536662714612,16.18264367052337
321,9629.780235069005,12571.514667191914,16.18264367052337
322,9400.96013318505,12272.793907552285,21.576858227364486
323,9549.91393983711,12467.250574199883,32.36528734104674
324,10447.482300306348,13639.01083590907,37.75950189788786
325,10515.581244118463,13727.912851329585,97.0958620231402
326,10266.192043040068,13402.339481775545,118.67272025050468
327,9859.974711232204,12872.029649128202,129.46114936418695
328,10197.96436476542,13313.26940569898,124.06693480734582
329,9622.467958910835,12561.968614766103,97.0958620231402
330,7572.877555696276,9886.263127540831,32.36528734104674
331,7254.691983424796,9470.877262956652,97.0958620231402
332,6014.408085647703,7851.707683613189,178.009080375757
333,5881.722179291082,7678.488484714207,124.06693480734582
334,4935.481728591754,6443.1876352372765,134.85536392102807
335,4579.434810364542,5978.37442606337,161.82643670523368
336,427.49472145754754,558.0871037304798,866.4863342048179
337,539.8278239416704,704.736062587037,972.7007880750859
338,389.5844813559611,508.59592866313454,670.8281297069559
339,313.8076792088108,409.6705994893091,368.95547133882565
340,308.7850093258575,403.1135891982474,536.6625037655647
341,257.02967183630494,335.5478744599281,1134.8175860876004
342,351.7179193103947,459.161774556651,1889.499232007926
343,399.3677694465816,521.3678452305243,1800.0554813803315
344,278.78001753186885,363.94258163429356,1045.3738354600061
345,350.27663009807236,457.28019595048613,491.94062845176757
346,443.086834456977,578.4423426331292,531.0722693513401
347,518.3395332535576,676.6834637774904,749.0914115061006
348,475.18824631758594,620.3501910151252,553.4332070082385
349,587.914421316384,767.5122993686475,564.6136758366878
350,540.7013317474004,705.8764122028726,419.2675810668474
351,626.872878115615,818.3719035451893,178.8875012551882
352,618.7492528565854,807.7666486378399,122.98515711294189
353,1529.1627700439076,1996.2960444437435,145.34609476984042
354,3837.7565444785255,5010.126037178232,156.5265635982897
355,4893.325203955894,6388.153007775318,201.24843891208675
356,5435.8390750631215,7096.395659351333,184.47773566941282
357,6615.161995569153,8635.981717453202,173.2972668409636
358,9572.553666053025,12496.80635254964,324.2335960250287
359,10301.998207586676,13449.083821914719,592.5648479078109
360,759.2888397336758,991.2386941692895,2990.1792431525396
361,1333.78725090574,1741.2366199813837,3359.6880849869785
362,2122.226467673827,2770.5306366499044,4149.868531371395
363,3343.901603039651,4365.406792479962,4007.749746050457
364,3672.4085499944536,4794.267036546284,3427.905101941029
365,2788.8084168757337,3640.7420585845084,3365.372836399816
366,2790.2475920705383,3642.620877376682,3609.81714715183
367,2640.281001602419,3446.842038645456,4513.692621792997
368,2947.4920457078138,3847.9008429605924,4075.9667630045074
369,2738.090695960425,3574.5309346741838,4832.0387009118995
370,1542.656301568109,2013.9116208460953,7714.207667220524
371,1223.1287163134232,1596.7737810880199,8544.181373494803
372,1068.9757138869197,1395.52965259389,7890.434961018488
373,859.2163067178865,1121.6923064202174,7606.197390376613
374,965.6587668156124,1260.651131613071,6474.931859221943
375,814.4990862748926,1063.3147340403298,5957.61948065373
376,1874.6412666822612,2447.3123585930302,5463.046107736863
377,1933.7056491848557,2524.419907552031,5951.934729240891
378,1748.049015542978,2282.0483231631565,8640.822147513041
379,1571.8905977745294,2052.076498400169,11585.523379362881
380,997.3174709151937,1301.9810325263625,10437.2035939697
381,454.3648718811072,593.1656290876073,6833.0711982307075
382,153.98505512996542,201.0248761487799,6906.9729665975965
383,215.0609970004299,280.7584817237988,6673.898158671256
384,9406.749173672564,12280.351401661312,3412.1472246965463
385,9360.039765225183,12219.373061651675,3577.251122665735
386,9266.022455252623,12096.635059076532,3192.008694070963
387,8924.278026226237,11650.493506822762,3352.1094436168423
388,8659.466681922402,11304.786791021414,3872.4368796409485
389,8091.0374331632465,10562.71205373792,3577.251122665735
390,7440.016637786587,9712.815454029487,3362.1157404634596
391,6162.17299637291,8044.612266805366,2956.860718175453
392,5126.06476878135,6691.990559766775,2686.6907033167818
393,4386.46744619685,5726.458807045496,1806.1365808144478
394,3864.665988664264,5045.255859875018,2056.294001979884
395,3426.979557694119,4473.863652342192,1806.1365808144478
396,3533.3202959202195,4612.689681357989,2696.6970001633995
397,3495.8602829286624,4563.786270141857,3477.1881541995604
398,3235.748491573077,4224.21474095702,3066.929983488245
399,2302.444513335459,3005.802236730364,6549.121286111114
400,1516.6818680518718,1980.0024387100152,9035.686052495548
401,862.6413724887593,1126.1636716563437,8340.248421655635
402,607.3990931643888,792.9492077864084,6579.140176650965
403,390.67779155015194,510.02322656677796,7534.741525502932
404,296.8645215163544,387.55159466886994,8655.446772324085
405,78.14371940945944,102.01529949015593,10551.64002475809
406,59.57693490225111,77.77667741808239,12467.845870885329
407,26.728008466420743,34.8929614444135,13118.255165915461
408,0.703482954430005,0.9183850580026174,2645.3226292469813
409,0.28949915876972937,0.37793623860277986,2524.3935947671193
410,0.3763489064006485,0.49131711018361424,1965.0968102977574
411,0.47767361197005537,0.6235947936945893,1834.0903562779072
412,0.6976929698741707,0.9108263314284213,1965.0968102977574
413,0.607948233416434,0.7936661010658408,2131.374232707568
414,0.39082386433913613,0.5102139221137547,2287.57423557739
415,0.2605492428927575,0.34014261474250324,1975.174229837746
416,0.5645233596009746,0.7369756652754237,1899.5935832878324
417,0.6368981492934059,0.8314597249261174,2060.8322959276484
418,0.5934732754779464,0.7747692891357002,2106.1806838575967
419,0.46030366175365056,0.6009186184773506,2055.7935861576543
420,0.303974116708217,0.3968330505329204,1834.0903562779072
421,0.3473989905236767,0.4535234863233377,1975.174229837746
422,0.535573443724001,0.6991820414151448,1491.4580919182981
423,0.303974116708217,0.3968330505329204,1153.8645373286831
424,0.02894991587697294,0.037793623860277986,962.3935660689019
425,0.0,0.0,977.5096953788847
426,0.0,0.0,1022.8580833088329
427,0.0,0.0,967.4322758388961
428,0.031844907507809085,0.04157298630262283,952.3161465289134
429,0.014474957938486523,0.018896811930139062,1022.8580833088329
430,0.0,0.0,1037.9742126188155
431,0.1447495793848652,0.1889681193013906,866.6580804390111
432,0.703482954430005,0.9183850580026174,64.73057468209348
433,0.28949915876972937,0.37793623860277986,16.18264367052337
434,0.3763489064006485,0.49131711018361424,16.18264367052337
435,0.47767361197005537,0.6235947936945893,21.576858227364486
436,0.6976929698741707,0.9108263314284213,48.5479310115701
437,0.607948233416434,0.7936661010658408,102.49007657998133
438,0.39082386433913613,0.5102139221137547,161.82643670523368
439,0.2605492428927575,0.34014261474250324,80.91321835261684
440,0.5645233596009746,0.7369756652754237,16.18264367052337
441,0.6368981492934059,0.8314597249261174,16.18264367052337
442,0.5934732754779464,0.7747692891357002,21.576858227364486
443,0.46030366175365056,0.6009186184773506,32.36528734104674
444,0.303974116708217,0.3968330505329204,37.75950189788786
445,0.3473989905236767,0.4535234863233377,97.0958620231402
446,0.535573443724001,0.6991820414151448,118.67272025050468
447,0.303974116708217,0.3968330505329204,129.46114936418695
448,0.02894991587697294,0.037793623860277986,124.06693480734582
449,0.0,0.0,97.0958620231402
450,0.0,0.0,32.36528734104674
451,0.0,0.0,97.0958620231402
452,0.031844907507809085,0.04157298630262283,178.009080375757
453,0.014474957938486523,0.018896811930139062,124.06693480734582
454,0.0,0.0,134.85536392102807
455,0.1447495793848652,0.1889681193013906,161.82643670523368
456,0.5682257974718026,0.7418091350806822,64.73057468209348
457,0.1717891945844981,0.22426787804764764,16.18264367052337
458,0.22464740830280486,0.2932733789853849,16.18264367052337
459,0.3832220494577266,0.5002898817985987,21.576858227364486
460,0.7664440989154551,1.0005797635971998,48.5479310115701
461,0.1717891945844981,0.22426787804764764,102.49007657998133
462,0.9514478469295311,1.2420990168792834,161.82643670523368
463,0.5550112440422263,0.7245577598462485,80.91321835261684
464,0.29072017545068946,0.37953025515755806,16.18264367052337
465,0.46250937003518755,0.6037981332052057,16.18264367052337
466,0.46250937003518755,0.6037981332052057,21.576858227364486
467,0.3171492823098437,0.4140330056264278,32.36528734104674
468,0.3039347288802658,0.3967816303919919,37.75950189788786
469,0.3171492823098437,0.4140330056264278,97.0958620231402
470,0.3171492823098437,0.4140330056264278,118.67272025050468
471,0.22464740830280486,0.2932733789853849,129.46114936418695
472,0.06607276714788399,0.08625687617217231,124.06693480734582
473,0.436080263176035,0.5692953827363381,97.0958620231402
474,0.2642910685915353,0.34502750468868837,32.36528734104674
475,0.3171492823098437,0.4140330056264278,97.0958620231402
476,0.10571642743661444,0.13801100187547577,178.009080375757
477,0.0,0.0,124.06693480734582
478,0.06607276714788399,0.08625687617217231,134.85536392102807
479,0.02642910685915353,0.03450275046886884,161.82643670523368
480,0.0,0.0,64.73057468209348
481,0.0,0.0,16.18264367052337
482,0.0,0.0,16.18264367052337
483,0.049178211497412444,0.06420132049270554,21.576858227364486
484,0.0,0.0,48.5479310115701
485,0.0,0.0,102.49007657998133
486,0.0,0.0,161.82643670523368
487,0.0,0.0,80.91321835261684
488,0.3442474804818871,0.44940924344893873,16.18264367052337
489,1.180277075937899,1.5408316918249334,16.18264367052337
490,1.180277075937899,1.5408316918249334,21.576858227364486
491,0.9835642299482451,1.2840264098541059,32.36528734104674
492,0.5901385379689496,0.7704158459124667,37.75950189788786
493,1.1310988644404827,1.4766303713322229,97.0958620231402
494,1.180277075937899,1.5408316918249334,118.67272025050468
495,0.8852078069534243,1.1556237688687,129.46114936418695
496,0.049178211497412444,0.06420132049270554,124.06693480734582
497,0.0,0.0,97.0958620231402
498,0.0,0.0,32.36528734104674
499,0.0,0.0,97.0958620231402
500,0.0,0.0,178.009080375757
501,0.0,0.0,124.06693480734582
502,0.09835642299482453,0.1284026409854106,134.85536392102807
503,0.09835642299482453,0.1284026409854106,161.82643670523368
504,0.12532511962243803,0.16360981673947522,64.73057468209348
505,0.0,0.0,16.18264367052337
506,0.0,0.0,16.18264367052337
507,0.0,0.0,21.576858227364486
508,0.0,0.0,48.5479310115701
509,0.0,0.0,102.49007657998133
510,0.0,0.0,161.82643670523368
511,0.0,0.0,80.91321835261684
512,0.22558521532038872,0.29449767013105577,16.18264367052337
513,0.701820669885653,0.9162149737410613,16.18264367052337
514,0.6015605741877034,0.7853271203494822,21.576858227364486
515,0.6516906220366765,0.8507710470452695,32.36528734104674
516,0.62662559811219,0.818049083697376,37.75950189788786
517,0.5514305263387271,0.7198831936536907,97.0958620231402
518,0.47623545456526406,0.6217173036100053,118.67272025050468
519,0.5263655024142404,0.6871612303057968,129.46114936418695
520,0.12532511962243803,0.16360981673947522,124.06693480734582
521,0.10026009569795047,0.13088785339158024,97.0958620231402
522,0.32584531101833825,0.42538552352263476,32.36528734104674
523,0.32584531101833825,0.42538552352263476,97.0958620231402
524,0.8271457895080921,1.079824790480538,178.009080375757
525,0.050130047848975075,0.06544392669578991,124.06693480734582
526,0.02506502392448763,0.03272196334789508,134.85536392102807
527,1.5039014354692581,1.963317800873705,161.82643670523368
528,0.12532511962243803,0.16360981673947522,64.73057468209348
529,0.0,0.0,16.18264367052337
530,0.0,0.0,16.18264367052337
531,0.0,0.0,21.576858227364486
532,0.0,0.0,48.5479310115701
533,0.0,0.0,102.49007657998133
534,0.0,0.0,161.82643670523368
535,0.0,0.0,80.91321835261684
536,0.22558521532038872,0.29449767013105577,16.18264367052337
537,0.701820669885653,0.9162149737410613,16.18264367052337
538,0.6015605741877034,0.7853271203494822,21.576858227364486
539,0.6516906220366765,0.8507710470452695,32.36528734104674
540,0.62662559811219,0.818049083697376,37.75950189788786
541,0.5514305263387271,0.7198831936536907,97.0958620231402
542,0.47623545456526406,0.6217173036100053,118.67272025050468
543,0.5263655024142404,0.6871612303057968,129.46114936418695
544,0.12532511962243803,0.16360981673947522,124.06693480734582
545,0.10026009569795047,0.13088785339158024,97.0958620231402
